Bankrupt?, Operating Gross Margin, Pre-tax net Interest Rate, After-tax net Interest Rate, Operating Expense Rate, Current Ratio, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Current Assets/Total Assets, Current Liability to Assets, Current Liabilities/Liability, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Net Income to Total Assets, Liability to Equity, Equity to Liability
0,0.606869514,0.797396515,0.809317782,0.000176114,0.010991541,0.101144821,0.17064324,0.008904878,0.146083381,0.853916619,0.725543187,0.123797303,0.804047197,0.332623745,0.003575032,0.932547743,0.797761245,0.281237438,0.024996946
0,0.619387711,0.797508571,0.809405404,0.000316266,0.007416514,0.115499862,0.18806274,0.010029273,0.1549415,0.8450585,0.604930385,0.151405013,0.930644212,0.334547973,0,0.938869363,0.81858596,0.282052398,0.023364474
0,0.607626227,0.797391674,0.809321557,0.000222832,0.014589658,0.096943345,0.170469799,0.00384191,0.087402122,0.912597878,0.577657419,0.074745286,0.797754333,0.328982551,0.000127682,0.951535259,0.799624444,0.277565268,0.043797552
0,0.602040963,0.797417958,0.80933002,9260000000,0.010725708,0.10563128,0.174971722,0.006114409,0.118541585,0.881458415,0.687473754,0.120179141,0.958764715,0.331471569,0.000592633,0.936748661,0.803697213,0.279213777,0.031589332
0,0.613283558,0.79739195,0.809324161,0.000242143,0.030050452,0.102089338,0.169723249,0.0021731,0.056655682,0.943344318,0.727216592,0.045871611,0.737843932,0.327678356,0,0.932231583,0.798547053,0.276354983,0.068069645
0,0.608274838,0.797496397,0.809403712,0.000162238,0.017216795,0.108880095,0.184103763,0.003426075,0.080478883,0.919521117,0.766003967,0.084063439,0.973068477,0.329231246,0,0.947467805,0.82183156,0.277263525,0.047719824
0,0.600606812,0.797387938,0.809321557,0.00010893,0.010049891,0.098026284,0.170439635,0.007711177,0.135411313,0.864588687,0.754744712,0.140496804,0.985420283,0.33301013,0,0.934235452,0.800412358,0.280371585,0.027243677
0,0.63664077,0.796986336,0.808944766,0.000901155,0.004138521,0.082808149,0.150312948,0.01230086,0.169997279,0.830002721,0.230668554,0.102048488,0.567649294,0.332489616,0.032918501,0.918423315,0.757249447,0.283699744,0.020965581
0,0.656718892,0.797526555,0.809444724,0.000956429,0.036427967,0.097896005,0.17371239,0.000983047,0.028599933,0.971400067,0.619218138,0.032190697,0.966884436,0.327119401,0,0.940859443,0.806892654,0.275491943,0.129644519
0,0.652020064,0.797721201,0.809583905,0.000665835,0.033986165,0.108472975,0.181487067,0.001524727,0.042144088,0.957855912,0.81449101,0.045428859,0.963269046,0.327578723,0,0.942872236,0.830618328,0.275885217,0.090637549
0,0.64010003,0.797201455,0.80928406,0.000654618,0.005620575,0.100639992,0.161375462,0.001960623,0.052060344,0.947939656,0.170539937,0.05695851,0.993892472,0.32800618,0,0.932304006,0.793244488,0.276200923,0.073933219
0,0.611647617,0.7974928,0.809403191,0.000197276,0.017977479,0.110614425,0.182354272,0.003546449,0.082534692,0.917465308,0.841546724,0.088464448,1,0.329421815,0,0.944050637,0.821174907,0.277351179,0.04648907
0,0.650593119,0.797914739,0.809707983,0.000480817,0.012662051,0.200205188,0.267310158,0.004408211,0.096109079,0.903890921,0.666541048,0.099061967,0.967436321,0.330055784,0,0.964293745,0.895250374,0.277975943,0.039613611
0,0.636763286,0.797777643,0.80963325,0.000356392,0.024757489,0.163629554,0.230125933,0.001800126,0.048523143,0.951476857,0.539605345,0.041317328,0.768199649,0.327484762,0.00096807,0.970592587,0.863125957,0.276084842,0.079201621
0,0.626529642,0.797542188,0.809459436,0.000405768,0.019883869,0.105671992,0.179006108,0.001472747,0.040904556,0.959095444,0.427226328,0.040740788,0.887445687,0.327427848,0,0.93778917,0.815336019,0.275847259,0.093255085
0,0.624259502,0.797455033,0.809377152,0.000407966,0.020145959,0.102610452,0.173614358,0.003505412,0.081839345,0.918160655,0.899234716,0.084437582,0.961810901,0.329264193,0,0.925617278,0.811164024,0.277321277,0.046899738
0,0.642103518,0.795949059,0.807941856,0.001826941,0.01058343,0.081953198,0.154860116,0.004388149,0.095806754,0.904193246,0.294712508,0.052628696,0.510031209,0.328236278,0.017063115,0.918149506,0.750126787,0.277961404,0.03974384
0,0.664502227,0.797087463,0.809024317,0.001307849,0.006484847,0.090559708,0.162483976,0.006270347,0.120325302,0.879674698,0.168548197,0.049083956,0.378376587,0.328364926,0.044535793,0.917026716,0.776978829,0.279326434,0.031071356
0,0.624908113,0.796658746,0.808627996,0.000961864,0.010640216,0.08233589,0.153050298,0.002147567,0.056111497,0.943888503,0.277860274,0.049401983,0.802568188,0.32779021,0,0.887985175,0.709638926,0.276336404,0.068718879
0,0.650528258,0.797528907,0.809447458,0.00085016,0.042422333,0.096886348,0.171714049,0.000409451,0.012606947,0.987393053,0.30226856,0.013393459,0.793192358,0.326545627,0,0.934692823,0.805982236,0.27507591,0.255533165
0,0.661360066,0.798023474,0.809867084,0.000612642,0.077696481,0.151513671,0.226724983,0.000519793,0.015841824,0.984158176,0.825265276,0.01996804,0.987104707,0.326734002,0,0.958938248,0.851631379,0.275155916,0.214184865
0,0.604642615,0.79742363,0.809344212,0.000148824,0.013531315,0.10331884,0.176457281,0.005136833,0.10632766,0.89367234,0.809658769,0.11263087,0.998339751,0.330822769,1770000000,0.939348947,0.808485868,0.278504788,0.035549668
0,0.63372202,0.797385033,0.809314527,0.000545573,0.012112287,0.099198788,0.169089812,0.001308602,0.036913868,0.963086132,0.221727453,0.034827003,0.832688776,0.327229594,0,0.931890668,0.796737684,0.275728088,0.10270665
0,0.631091541,0.797519085,0.809437693,0.000303546,0.009124465,0.116110541,0.176502526,0.004989103,0.104362548,0.895637452,0.478287763,0.098155929,0.884647831,0.330184546,0,0.936862037,0.812407719,0.278397598,0.036279918
0,0.640568472,0.797579817,0.809497584,0.000569972,0.036775548,0.109987461,0.180868713,0.001322281,0.037246425,0.962753575,0.797723303,0.041108748,0.975514459,0.327421243,0,0.942848818,0.830612835,0.275738197,0.101822231
0,0.606689344,0.797498196,0.809393947,0.000112861,0.015533805,0.118422981,0.18913355,0.008582971,0.143362457,0.856637543,0.827653582,0.100507309,0.662645665,0.331319647,0.004302728,0.940734777,0.823628042,0.281003966,0.025542172
0,0.60047709,0.797264954,0.809198521,0.000210921,0.007043972,0.084053935,0.158215821,0.006836648,0.126583427,0.873416573,0.471860601,0.124408854,0.930923378,0.331915907,0,0.921280348,0.765635864,0.279737421,0.029377404
0,0.607201026,0.797600153,0.809499797,0.000142927,0.014618987,0.110068885,0.203242591,0.002290738,0.059104514,0.940895486,0.473110295,0.06117318,0.948075747,0.328199758,0,0.951778293,0.828277985,0.276440183,0.06526803
0,0.600484296,0.797399282,0.809328458,0.000106039,0.01202742,0.097855293,0.172113717,0.003686884,0.084862593,0.915137407,0.567424695,0.088785434,0.977002259,0.329469422,0,0.932899062,0.800987106,0.277452879,0.045158659
0,0.602271581,0.797386693,0.809309319,0.0001272,0.008541003,0.10366082,0.171156021,0.016481091,0.190797231,0.809202769,0.862485153,0.187893484,0.942467993,0.340042958,0.000590325,0.931872511,0.797197267,0.28673184,0.018264765
0,0.601147321,0.797226772,0.809161805,0.000259604,0.009402779,0.076481509,0.151926702,0.010312879,0.157027542,0.842972458,0.739593849,0.146911156,0.890796898,0.334419816,0.002304532,0.922538731,0.769265829,0.282258558,0.023007161
0,0.65910434,0.797514935,0.809391083,0.000995399,0.012685764,0.097896005,0.17338059,0.005740523,0.114067177,0.885932823,0.538795352,0.080038181,0.658906331,0.329618854,0,0.920457224,0.803439212,0.278942528,0.032948852
0,0.630414102,0.797196198,0.809194224,0.000374894,0.016408061,0.115068315,0.156315512,0.002930904,0.071650996,0.928349004,0.503426175,0.058050221,0.748068813,0.328203903,0.003869267,0.917866966,0.778588007,0.276904851,0.053766863
0,0.627798037,0.79774126,0.809569844,0.000282731,0.063117432,0.101828782,0.175718272,0.000590923,0.0178674,0.9821326,0.704839701,0.021029644,0.942504239,0.326768099,0,0.937436736,0.814248725,0.275207591,0.194159996
0,0.616569855,0.797644975,0.809549533,0.000314647,0.012192162,0.106347811,0.205814041,0.001822012,0.049006863,0.950993137,0.345624141,0.053600009,0.989463147,0.327876923,0,0.957804968,0.83039664,0.276100646,0.07843369
0,0.604073279,0.797397761,0.809320385,0.000159694,0.012402457,0.101535656,0.174217631,0.011366144,0.164222874,0.835777126,0.832976345,0.126195425,0.730007137,0.333641164,0.005378849,0.935697354,0.802011252,0.283022387,0.021837254
0,0.651479554,0.796602995,0.808187148,0.001460951,0.056871585,0.077588874,0.148751979,0.004576916,0.098588143,0.901411857,0.787517822,0.026149934,0.240460031,0.327216359,0.009834128,0.892392896,0.686108031,0.278098398,0.038560682
0,0.612721429,0.797069202,0.808991898,0.000367262,0.013699177,0.089843177,0.141475002,0.010003739,0.154760105,0.845239895,0.606369859,0.083456989,0.507558009,0.33079022,0.009923394,0.907678075,0.723987576,0.282034216,0.02339695
0,0.61051615,0.79741865,0.809341608,0.000246421,0.019604931,0.100029313,0.173305181,0.003664998,0.084499803,0.915500197,0.935253408,0.090212555,0.99695284,0.32951666,0,0.943932206,0.805270504,0.277437118,0.045358408
0,0.607446057,0.797429164,0.809347467,0.000196582,0.012689508,0.106095396,0.181223136,0.005851777,0.115397406,0.884602594,0.808080913,0.119726738,0.980397121,0.331361258,0,0.937353706,0.81402052,0.279023298,0.032526269
0,0.611020626,0.797442444,0.809359445,0.000223294,0.01077875,0.118992949,0.186795868,0.009057168,0.147353146,0.852646854,0.878351232,0.152603018,0.985841624,0.334188131,0,0.939950827,0.821864835,0.281347589,0.024752971
0,0.598733046,0.797541358,0.809449411,4430000000,0.00856846,0.101030827,0.184707036,0.007477726,0.133143876,0.866856124,0.400369778,0.08750799,0.619176497,0.330377075,0.013016735,0.949322364,0.810363707,0.280201905,0.027766553
0,0.623200104,0.797264677,0.809093712,0.000329333,0.050227612,0.100648135,0.165771812,0.00084626,0.024941802,0.975058198,0.671832104,0.02526417,0.854573133,0.326906292,0,0.922997143,0.770650652,0.275392799,0.146283684
1,0.640388302,0.796134574,0.808129731,0.001166078,0.004481733,0.078557819,0.129575447,0.015526313,0.18665538,0.81334462,0.463309521,0.187855515,0.962995731,0.339525018,0,0.822655344,0.616497633,0.286039063,0.018754752
1,0.601363525,0.797020091,0.808933048,0.000234511,0.00803804,0.084395916,0.139401252,0.012240673,0.169634489,0.830365511,0.634927337,0.146981521,0.825360498,0.335237409,0.004397812,0.895212965,0.694384013,0.283656081,0.021017803
1,0.607986567,0.797264954,0.809187063,0.000278568,0.00671948,0.087034051,0.150818189,0.02979874,0.227318076,0.772681924,0.838038007,0.23007661,0.972186783,0.351942801,0,0.920257055,0.767650024,0.296389593,0.014690926
0,0.61453754,0.797382958,0.809308538,0.000275562,0.011093257,0.100819125,0.169127517,0.01040863,0.157692657,0.842307343,0.751746425,0.127093284,0.765507686,0.333344203,0.004278677,0.931433252,0.796135369,0.282327559,0.022891873
0,0.626133268,0.797560726,0.809458785,0.000388076,0.01235316,0.116468806,0.189895181,0.004939859,0.103667201,0.896332799,0.637546161,0.097104241,0.880624399,0.33012778,0,0.942690275,0.830301526,0.278361588,0.036534784
0,0.610047709,0.797332464,0.809261927,0.000345637,0.015088876,0.086675786,0.164685921,0.003579278,0.083078877,0.916921123,0.565926126,0.070845258,0.793531151,0.328782701,0,0.945757727,0.787174808,0.277374908,0.046169667
0,0.603273325,0.797470666,0.809374027,9600000000,0.009282342,0.108041429,0.182324108,0.004718263,0.10061372,0.89938628,0.525484294,0.105961104,0.990696501,0.330420325,0,0.941399808,0.816367598,0.278201164,0.037733593
0,0.610163018,0.797469698,0.809391473,0.00027533,0.031425799,0.095078737,0.174262876,0.002579816,0.064939384,0.935060616,0.819009556,0.049406324,0.698167542,0.327852199,0,0.935099764,0.807211568,0.276650422,0.059391971
0,0.611186382,0.797500409,0.809402019,0.00019982,0.020765614,0.107780872,0.181879195,0.002931816,0.071650996,0.928349004,0.776255332,0.070756072,0.91394244,0.328647304,0.000685887,0.945819117,0.817278279,0.27690515,0.053761018
0,0.599475346,0.797381298,0.809307756,9780000000,0.01540588,0.096120963,0.169142599,0.004809455,0.101883484,0.898116516,0.729920359,0.089409203,0.8238864,0.329781472,0.002334687,0.934180936,0.796303753,0.278267017,0.037228514
0,0.648827455,0.797586595,0.809522322,0.000716368,0.009200595,0.109743189,0.182030013,0.00653298,0.123288085,0.876711915,0.290687264,0.05954409,0.450647959,0.328875004,0.018008414,0.938630108,0.824756367,0.27951677,0.030251055
0,0.660725868,0.797994423,0.809885051,0.000594256,0.030354975,0.135888417,0.20837795,0.001383379,0.038727817,0.961272183,0.699088302,0.0436536,1,0.327505966,0,0.953676795,0.872158965,0.275782124,0.0981675
0,0.652337163,0.7977479,0.809631818,0.000584542,0.033976805,0.115988405,0.185129327,0.001419856,0.039634792,0.960365208,0.772489251,0.043093954,0.966541119,0.327493559,0,0.945323502,0.837967981,0.275809087,0.096065129
0,0.631105954,0.797433729,0.80932364,0.000596684,0.005201232,0.096055824,0.171668803,0.003982345,0.089609094,0.910390906,0.269330252,0.095711475,1,0.329807358,0,0.932331214,0.798848031,0.277666934,0.042654582
0,0.603785007,0.797365251,0.809276118,0.000184325,0.01556563,0.093262983,0.167212126,0.003664998,0.084499803,0.915500197,0.746301533,0.090481129,1,0.329526532,0,0.932284373,0.786814539,0.277436941,0.045360662
0,0.650751668,0.797886379,0.809708243,0.000560953,0.025787751,0.170803003,0.25032803,0.00186396,0.04994407,0.95005593,0.730848602,0.053711321,0.974228215,0.32788692,0,0.95656102,0.87193459,0.276130874,0.077011455
0,0.647429337,0.798016142,0.809787403,0.000317075,0.030857314,0.224282248,0.283515572,0.001685224,0.045892917,0.954107083,0.75848101,0.046594233,0.913249455,0.327636315,0,0.963772479,0.883843025,0.27600156,0.083552179
0,0.621866847,0.797532089,0.809437563,0.000327367,0.026472928,0.105810412,0.178244476,0.001252975,0.035523173,0.964476827,0.479019088,0.034303993,0.849024641,0.327208242,0,0.936894716,0.812633955,0.275687792,0.106408944
0,0.627898932,0.797581892,0.809490684,0.000412013,0.033632968,0.107031772,0.181577558,0.001675193,0.045651057,0.954348943,0.893725482,0.050380057,0.993013354,0.327753332,0,0.946692854,0.830803449,0.275993734,0.083989368
0,0.651717378,0.798009087,0.809812922,0.000397211,0.028291955,0.17259433,0.238300279,0.002700189,0.067297518,0.932702482,0.63762217,0.042718424,0.582179324,0.327640414,0.004817497,0.966320345,0.885420563,0.27673745,0.057311248
0,0.662505946,0.797549797,0.809479877,0.000952382,0.018489802,0.103212989,0.175484503,0.003415132,0.080297488,0.919702512,0.376621049,0.038638015,0.442339954,0.327580841,0.011964629,0.937394962,0.814145151,0.277256091,0.047828065
0,0.621737125,0.797584105,0.809444333,0.000292445,0.022396186,0.133820249,0.205436996,0.003488086,0.08153702,0.91846298,0.969776145,0.081975226,0.936738349,0.32917008,0,0.961108666,0.842575409,0.277308528,0.047077683
0,0.620526384,0.797088016,0.809031478,0.000680174,0.015660482,0.088385689,0.162536762,0.001989805,0.052725459,0.947274541,0.378151565,0.045754232,0.787739688,0.327650249,0,0.874969325,0.758655887,0.276222042,0.073060066
0,0.644712377,0.797183333,0.809111158,0.000929717,0.038940284,0.092733727,0.165319358,0.000342881,0.010641836,0.989358164,0.205455874,0.009897391,0.668033944,0.326446931,0,0.926829222,0.781743912,0.275028037,0.289399574
0,0.664040992,0.798080332,0.809908357,0.000643864,0.073283391,0.161300829,0.241414675,0.00064199,0.01931856,0.98068144,0.842701994,0.021648177,0.909497537,0.3267888,0,0.964983706,0.859901315,0.275244963,0.181965542
0,0.6095072,0.797539144,0.809425194,0.00016351,0.011981866,0.11756803,0.196546263,0.006252109,0.120113674,0.879886326,0.801493663,0.12561976,0.989715124,0.33176066,0,0.943239545,0.828421746,0.279313535,0.031129383
0,0.631516741,0.797562109,0.809459957,0.000534009,0.010758157,0.098710245,0.174971722,0.002370986,0.060737068,0.939262932,0.343766637,0.060286233,0.910108022,0.328184426,0,0.936164678,0.810428576,0.276498484,0.063502316
0,0.632734689,0.797721892,0.809603565,0.000385532,0.018903529,0.109963034,0.183477867,0.002518717,0.063730084,0.936269916,0.530810395,0.053177566,0.76597932,0.327970502,0,0.942184352,0.828578399,0.276605626,0.060536355
0,0.632028424,0.797591714,0.809506177,0.000495849,0.029974945,0.108204276,0.185498831,0.001694343,0.046104544,0.953895456,0.781993133,0.049453957,0.965842261,0.327727131,0,0.946066819,0.84029491,0.276007834,0.083205429
0,0.606314591,0.797493907,0.809386656,0.000135179,0.01561368,0.108904522,0.184654249,0.005081206,0.10560208,0.89439792,0.821931521,0.09930999,0.884945627,0.330257775,0,0.939109467,0.819279726,0.278463999,0.035822672
0,0.604022831,0.797403847,0.809329239,0.000206989,0.005495147,0.092098621,0.170748812,0.004933476,0.103576503,0.896423497,0.323627253,0.108780567,0.988791799,0.330600299,0,0.932492103,0.800753592,0.278356873,0.036568528
0,0.60647314,0.797532089,0.809443162,0.000153218,0.010397471,0.107463319,0.193839077,0.00464531,0.099555582,0.900444418,0.573350179,0.103439594,0.976645128,0.330297703,0,0.945664079,0.818166054,0.27814818,0.038153901
0,0.601032013,0.797424875,0.809343951,0.000103379,0.012817433,0.101503086,0.178063494,0.003777164,0.086343985,0.913656015,0.620372856,0.09114361,0.986687758,0.329580455,0,0.934666045,0.805786772,0.277518259,0.044353744
0,0.601882414,0.797424322,0.809337702,0.000115521,0.010039906,0.106258244,0.183794586,0.008844691,0.145569429,0.854430571,0.781197129,0.145539032,0.950876458,0.333728764,0,0.938772202,0.814901928,0.281193232,0.02509718
0,0.607647847,0.797429856,0.809351112,0.00019901,0.009960655,0.097374892,0.171382249,0.011698082,0.166339148,0.833660852,0.72476045,0.136127408,0.778569673,0.334357133,0.00531984,0.891053406,0.803953326,0.283262566,0.021512428
0,0.64198821,0.797631833,0.809481179,0.000675433,0.037161819,0.101771785,0.180710354,0.001560291,0.042960365,0.957039635,0.657467682,0.033507003,0.696231737,0.327214144,0,0.934028024,0.82170967,0.275910477,0.08898518
0,0.626277404,0.797553255,0.809517244,0.000332108,0.013244264,0.121020405,0.186230299,0.003154324,0.075732382,0.924267618,0.552953037,0.078723154,0.965650197,0.328975729,0.000457329,0.939505636,0.84021822,0.277066445,0.050817369
0,0.62779083,0.797781517,0.809621662,0.000322163,0.049752731,0.101258814,0.176985144,0.00088456,0.025969707,0.974030293,0.743820526,0.028264321,0.923313069,0.32699619,0,0.938819857,0.818446944,0.275420386,0.141205485
0,0.612490811,0.79751618,0.809421288,0.000257985,0.012577184,0.110899409,0.2,0.002430261,0.061946368,0.938053632,0.447640811,0.067158485,0.996194369,0.328424663,0,0.955243844,0.819556827,0.276541489,0.062270775
0,0.605752461,0.797415468,0.809334447,0.000170564,0.01137594,0.105110167,0.17727924,0.008636774,0.143815945,0.856184055,0.801606307,0.132178901,0.872837383,0.332957643,0.002311624,0.935223685,0.807346198,0.281042847,0.025448595
0,0.651919169,0.797494045,0.809389911,0.000918732,0.014943479,0.096650219,0.174074353,0.005166015,0.106720682,0.893279318,0.845450989,0.106654434,0.941365252,0.330585453,0,0.920123102,0.808241113,0.278525971,0.035410177
0,0.608065841,0.797283215,0.809215707,0.00024619,0.011087641,0.094549481,0.16094563,0.023770963,0.214439036,0.785560964,0.540033152,0.091541183,0.401370522,0.334863503,0.002182171,0.883158157,0.772197002,0.292018645,0.015815165
0,0.605529051,0.797423354,0.809336921,0.000166054,0.014450501,0.103229274,0.176985144,0.006188275,0.119388094,0.880611906,0.964652253,0.125711481,0.99647743,0.331741465,0,0.942179337,0.80690772,0.279266835,0.031342211
0,0.601615763,0.797344499,0.80926401,0.000163279,0.006706999,0.075081017,0.147892316,0.015782562,0.187804214,0.812195786,0.692874438,0.190808062,0.972461701,0.339874758,0,0.91898525,0.758531086,0.286224753,0.018617648
0,0.612015163,0.797471496,0.809379625,0.000234858,0.016343163,0.120890127,0.195392504,0.004525848,0.097832331,0.902167669,0.872611329,0.100771842,0.967498411,0.330156733,0,0.945981297,0.839551815,0.278061142,0.038872955
0,0.600952738,0.797563492,0.809482872,8820000000,0.009095135,0.099500057,0.185038836,0.00666612,0.124739245,0.875260755,0.396033169,0.081691427,0.615744102,0.329907561,0.012380839,0.953567161,0.809805712,0.279613629,0.029857925
0,0.616512201,0.797736833,0.80960695,0.000359514,0.032592098,0.095778983,0.179043813,0.00128854,0.036399915,0.963600085,0.64883936,0.03772543,0.913664447,0.327315045,0,0.937446472,0.826500743,0.275713432,0.104019807
1,0.597032243,0.797223037,0.809134984,0.000180509,0.005155054,0.076799062,0.149883116,0.019430234,0.201801856,0.798198144,0.590340353,0.209208089,0.993967349,0.343384041,0,0.915998266,0.752582536,0.288870278,0.017054084
0,0.608808141,0.796925881,0.808880579,0.000472375,0.015740357,0.085495139,0.15339718,0.009503096,0.150920579,0.849079421,0.721997271,0.086588488,0.540471629,0.330838137,0.009121022,0.921462067,0.765804804,0.281671279,0.024080523
0,0.609471166,0.797393057,0.809318953,0.000277065,0.018039881,0.09328741,0.170296358,0.003049453,0.073827735,0.926172265,0.581403377,0.060988819,0.764096049,0.328327288,0,0.94709588,0.798789085,0.276990785,0.052146978
0,0.602646334,0.797532919,0.809426887,9660000000,0.017493861,0.105264872,0.189917804,0.003408749,0.080176558,0.919823442,0.784446509,0.084733276,0.984423191,0.32925133,0,0.946856187,0.830716241,0.277250934,0.047903515
0,0.607972153,0.797298847,0.809230289,0.000269433,0.024364355,0.092587164,0.163622653,0.003561951,0.082776552,0.917223448,0.816201227,0.063467713,0.712224222,0.328508354,0,0.927872905,0.784835296,0.277362049,0.046342051
0,0.612656568,0.797512998,0.809410742,0.000219247,0.019775913,0.107349325,0.182165749,0.003035775,0.073585875,0.926414125,0.800770664,0.076607737,0.965643685,0.328874447,0,0.944783811,0.817205258,0.27698061,0.052332452
0,0.599122213,0.797390982,0.80931674,9100000000,0.013744107,0.09655251,0.170944876,0.004513081,0.097650936,0.902349064,0.749201702,0.102671028,0.987693544,0.330228068,0,0.935413428,0.799815414,0.278052305,0.038948035
0,0.639941481,0.797318215,0.809197089,0.000901618,0.004986568,0.084900744,0.165658698,0.007235156,0.130725277,0.869274723,0.2273256,0.084403795,0.60771397,0.330169598,0.02052378,0.9298591,0.782451795,0.280026573,0.028341719
0,0.66123755,0.798088079,0.809970591,0.000481742,0.058027276,0.155674435,0.223150592,0.000669348,0.020074372,0.979925628,0.755732588,0.024578358,1,0.326873751,0,0.962445854,0.887635508,0.275264347,0.176256392
0,0.647249168,0.797706675,0.809577916,0.000548811,0.029850141,0.113097855,0.18308574,0.001806509,0.048644073,0.951355927,0.827452042,0.052549321,0.97663077,0.327841164,0,0.944444351,0.834929672,0.276089011,0.078997355
0,0.615351908,0.796401432,0.808507433,0.000881844,0.005888281,0.077409742,0.14328482,0.003501765,0.08177888,0.91822112,0.277896086,0.087695153,1,0.329382372,0,0.899679488,0.707084774,0.277318876,0.04693312
0,0.60667493,0.797478413,0.809394207,0.000143389,0.017029588,0.109629195,0.183696554,0.003750718,0.08592073,0.91407927,0.828810815,0.091919752,1,0.329602423,0,0.941646131,0.824603267,0.277499095,0.044585802
0,0.653050635,0.797758276,0.809607731,0.000626865,0.022028636,0.169459508,0.233813438,0.002218696,0.057592889,0.942407111,0.720575568,0.061950418,0.983789571,0.328212607,0,0.951566825,0.856499335,0.276388073,0.066948329
0,0.648827455,0.798064562,0.809829197,0.000297648,0.03085981,0.278787435,0.331965915,0.001755442,0.047495238,0.952504762,0.798183862,0.049031416,0.931346727,0.327722533,0,0.972603991,0.90941325,0.276052076,0.080850187
0,0.621009239,0.797547445,0.809457223,0.000328408,0.02196561,0.105590568,0.180220195,0.001428063,0.039816186,0.960183814,0.455148204,0.039289809,0.876982798,0.327378155,0,0.93810533,0.816291107,0.275814613,0.095646664
0,0.628907883,0.79764539,0.809541721,0.000408891,0.037400819,0.109230218,0.186343413,0.001501017,0.041569671,0.958430329,0.918021717,0.0465327,0.999527191,0.327609498,0,0.952816422,0.839014903,0.275867467,0.091840738
0,0.648611251,0.797970905,0.809748605,0.000418142,0.032023613,0.157368053,0.229115451,0.001190053,0.033951084,0.966048916,0.65486052,0.038754386,0.99997217,0.327335071,0,0.965043222,0.867360044,0.275642188,0.110973419
0,0.6618213,0.797750667,0.809575312,0.000712783,0.017286686,0.121899783,0.188590604,0.001543877,0.042597575,0.957402425,0.401301199,0.044001743,0.92368398,0.327537106,0,0.945023051,0.837144272,0.27589906,0.089723557
0,0.623135243,0.797596556,0.809455791,0.000296608,0.028152798,0.134650773,0.204615037,0.002246966,0.058197539,0.941802461,0.889708998,0.059904307,0.941717529,0.328150366,0,0.963375094,0.836814005,0.276408943,0.066263208
0,0.632381556,0.797828691,0.809729075,0.000358936,0.014222733,0.137948442,0.22363321,0.003679589,0.084741663,0.915258337,0.564547958,0.074917914,0.823734191,0.32895408,0.002877473,0.955297765,0.872322664,0.27744788,0.045221769
0,0.634983208,0.797757999,0.809581301,0.000354657,0.008931641,0.255361767,0.316544755,0.004686346,0.10013,0.89987,0.508455179,0.106475281,1,0.330430975,0,0.964262455,0.923155052,0.278177669,0.037918403
0,0.622335289,0.797497504,0.809414518,0.00041606,0.015597455,0.09716319,0.172324862,0.001998012,0.052906854,0.947093146,0.385177772,0.046784641,0.802898272,0.32768462,0,0.883145172,0.814419625,0.276228457,0.072799546
0,0.641008086,0.797246969,0.809114934,0.001086289,0.080027207,0.089916459,0.167204585,0.00026628,0.008313934,0.991686066,0.488210921,0.011335248,0.90521836,0.326483837,0,0.927940675,0.785584612,0.274972134,0.343056088
0,0.664329264,0.798084898,0.80991682,0.000636348,0.049043841,0.171389255,0.251006711,0.000916477,0.026846449,0.973153551,0.807873407,0.031164123,0.989642207,0.327083286,0,0.965885743,0.864033761,0.275443723,0.137196645
0,0.60743885,0.797499579,0.809395379,0.000147437,0.012581552,0.113423551,0.189337154,0.00554902,0.11167881,0.88832119,0.787463032,0.117664586,0.994849669,0.331169477,0,0.940911152,0.821931763,0.278803379,0.033715715
0,0.640784675,0.797627959,0.80954094,0.000754875,0.036960883,0.095493999,0.174670085,0.001051441,0.03038365,0.96961635,0.56375576,0.028871702,0.821574981,0.327027866,0,0.940391201,0.813441143,0.275541582,0.122754382
0,0.634478733,0.797811814,0.809649264,0.000340203,0.02911317,0.118015861,0.192210241,0.001541141,0.042506878,0.957493122,0.487640166,0.031743593,0.665781235,0.327157769,0,0.945130139,0.83812642,0.275896553,0.089887546
0,0.630097003,0.797523374,0.809441599,0.000497699,0.023081987,0.104287785,0.179443481,0.002028105,0.053541736,0.946458264,0.696465198,0.057164044,0.971844425,0.32802389,0,0.940759348,0.824264874,0.276249743,0.071950422
0,0.607431644,0.797500824,0.809392645,0.000138533,0.019920063,0.109735046,0.183817208,0.004005143,0.089971884,0.910028116,0.883579606,0.08390358,0.87179765,0.329365423,0,0.939308505,0.819855852,0.277683685,0.04247369
0,0.603136396,0.797249736,0.809184199,0.000196813,0.006023694,0.091194815,0.157642712,0.018735352,0.19941349,0.80058651,0.659773744,0.201454511,0.967990254,0.342345654,0.00090921,0.926025464,0.777970976,0.288366618,0.017305169
0,0.606826273,0.797667939,0.809557475,0.000136682,0.011002774,0.118398554,0.226694819,0.003354946,0.079269583,0.920730417,0.484867549,0.082882826,0.973397678,0.329171585,0,0.953214698,0.845826037,0.277212491,0.048475652
0,0.600051889,0.797438848,0.809355669,7830000000,0.010359406,0.108293843,0.186758163,0.006006803,0.117241588,0.882758412,0.680850099,0.123131159,0.993074583,0.331563158,0,0.936565324,0.811500308,0.279135258,0.031965846
